jobid, gpu type, walltime (s)
9998012a8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
99c8a8e88abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
99fb997e8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
9a3f46a68abb11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
9a7998e28abb11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
9ab71a5a8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
9aed6e208abb11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1116
9b234bc68abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
9b5383b88abb11ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 792
9b8ef6648abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
9bc9e33c8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 936
9c05db3a8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
9c3e12488abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
9c6e7b9a8abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
9cac3e588abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
9ce2bba48abb11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
9d140f388abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
9d4ed1688abb11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
9d7d5e848abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
9db48d828abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
9dea66e68abb11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 864
9e27010a8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
9e60f9148abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
9e9bca808abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
9ed398708abb11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
9f10954a8abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
9f4950ba8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
9f803bca8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
9fbacf568abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
9fff138c8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
a02f5c728abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
a0686bb68abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
a09f27148abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
a0d0f7268abb11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
a10e4b768abb11ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
a14383f48abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
a17a3b928abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
a1bc17a68abb11ec9af0141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
a1f0e4a48abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
a227e21a8abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
a26125a28abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
a29590da8abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
a2d0e4fa8abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
a314611c8abb11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
a34a58448abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
a389d5788abb11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
a3c7b3168abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
a3f816b48abb11ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
a4286e048abb11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
a45e992a8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
a49441e28abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
a4ca37528abb11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
a4fa56448abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
a53053708abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
a56353428abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
a59a71a68abb11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
a5d13a068abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
a60743d08abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
a642a9ac8abb11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
a67b21928abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
a6b469208abb11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
a6f65b648abb11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
a733de948abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
a774c4ae8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
a7aa975a8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
a7e445688abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
a81b3d2a8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
a88d43168abb11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
a8c2458e8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
a8f906d28abb11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
a92df59a8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
a966e6e88abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
a990028a8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
a9cd6c888abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
aa04f1f88abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
aa431e7e8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
aa77a70c8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
aaab7fe68abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
aadf8d4a8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
ab165d028abb11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 756
ab4e744e8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
ab82af348abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
abbee7ec8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
abfff2f08abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
ac3732888abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
ac6d5cd28abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
aca648268abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
acdc9e768abb11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 792
ad0d50ac8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
ad437baa8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
ad80c5c88abb11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
adc031728abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
adf7f0588abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
ae33e18a8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
ae6604a88abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
ae996d488abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
aecdbc6a8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
af103c5c8abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
af4876ee8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
af79dd888abb11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
afae94a68abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
afe5b71a8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
b013c1828abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
b046cd0c8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
b07ca3be8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 828
b0ae2fba8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
b10d6c508abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
b14029608abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
b1771ca48abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
b1b4ac908abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
b1e5a6ce8abb11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
b2203dca8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
b25d51248abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
b299c3348abb11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1080
b2ccc3b08abb11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 936
b2ff28dc8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
b337180a8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
b370b1468abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
b3ad6e1a8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
b3e33b768abb11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
b41cb55e8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
b45b503e8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
b49d119a8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
b4d75d3c8abb11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
b5105dd08abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
b589eb8c8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
b5be90f88abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
b5f84e6a8abb11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
b6332cf68abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
b66e71f88abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
b6a061b88abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
b6d6fed08abb11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
b70e2a2c8abb11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1008
b74c270a8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
b78b57868abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
b7c2a4208abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
b8046bf88abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
b83bf2d08abb11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1008
b8735d1a8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
b8a6ab2a8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
b8dc67888abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
b915c1228abb11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
b94bb8ae8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
b9845a248abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
b9c1f8208abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
ba3a12d88abb11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
ba6f14d88abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
baa56af68abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
badd56e68abb11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
bb10a0d28abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
bb4d78fe8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
bb8836e28abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
bbbdfa668abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
bbf417368abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
bc31f2ae8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
bc69830e8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 972
bca198168abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
bcdfcf508abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
bd133b2e8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
bd4f70308abb11ec9af0141877284d92, A100-SXM4-40GB MIG 7g.40gb, 1044
bd8a7cd48abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
bdc03dce8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
be0098ba8abb11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
be3af24e8abb11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1080
be6f9a4e8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1008
bea47afc8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
bee4b4dc8abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
bf1d1a028abb11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
bf4f4f048abb11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
bf8301b48abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
bfb717068abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
bfe636e48abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
c025eb548abb11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
c05cb1988abb11ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 792
c09967788abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
c0cfbe868abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1188
c106f2fc8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
c14511ea8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
c17fea728abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
c1b4e2228abb11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
c1f759ea8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
c235de5e8abb11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
c27aecec8abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
c2b00a268abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
c2dfe1928abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
c31705be8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
c34bfa3a8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
c3808cf08abb11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1188
c3b596ac8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
c3f8af508abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
c4320a488abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
c46a844a8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
c49e23688abb11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1008
c4da221e8abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
c511f02c8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
c547ee528abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
c57919aa8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 936
c5b934408abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
c5f24e568abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
c63916ba8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
c6731aae8abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
c6a7ab7a8abb11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
c6ebe9ca8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
c7312b7a8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
c76b5a3e8abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
c7a6290c8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
c7e5d4628abb11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 936
c815a0de8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
c84df1b48abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
c87fafc48abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
c8b8be688abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
c8edba148abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
c92cbef88abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
c969fc6e8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
c99c57408abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
c9d309ca8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
ca07656c8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
ca7cfaa28abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
cabc8b908abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
caf0ea848abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
cb2efaae8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
cb683c888abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
cbad61a08abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
cbf233c08abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
cc5a99f68abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
cc90402e8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
ccc6a6a08abb11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
ccf8f7d68abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
cd2991c08abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
cd6144588abb11eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 1044
cda977f08abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
cdd9f88a8abb11ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
ce1803788abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
ce4af24c8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
ce85a27a8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
cebd440a8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
cef545808abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
cf2d1a1e8abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
cf7b9df68abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
cfb48a448abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
cfef59d08abb11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
d03045268abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
d0a8f1f68abb11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
d0deaecc8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
d113222e8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1692
d14b9d348abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
d179acce8abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
d1aaa7348abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
d1dce6ea8abb11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
d2163f948abb11eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
d244d0fc8abb11eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 792
d2782c188abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
d2accc848abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
d2e547b28abb11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
d3179bfe8abb11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
d3530a4a8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
d38cc3028abb11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1188
d3bc20ca8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
d3f481e08abb11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 864
d426deec8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
d461400a8abb11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
d49a2c128abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
d4d14ce28abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
d5304e188abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
d65395988abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
d74706108abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
d78951008abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
d7c9eb5c8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
d80f00b68abb11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
d8546b888abb11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
d8934eac8abb11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
d8d4e1468abb11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
d915cd828abb11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1080
d94fbd128abb11eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 936
d9871c3a8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
d9f795a08abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1728
da2dced68abb11ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
da719a8a8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
daac29028abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
dae734f28abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1728
db184b648abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
db4e070e8abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
dbc5381a8abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
dbfc4abc8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
dc3c80be8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
dc7e77268abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
dcbdd5c48abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
dcf78ad08abb11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
dd2cb4b28abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
dd61d3408abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
dd9990f08abb11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1188
ddd83d648abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
de13f2648abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
de5102da8abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
de90a7f08abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
dec6404a8abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
df0419928abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
df43b5ac8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
df848cbc8abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
dfbbdd988abb11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
dff7b5a28abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
e02a60a68abb11ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
e0623b988abb11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
e097dd2a8abb11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
e0cf40448abb11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
e10c865c8abb11ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 936
e14a13788abb11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
e1880b068abb11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
