Active Internet connections (servers and established)
Proto Recv-Q Send-Q Local Address           Foreign Address         State       PID/Program name    
tcp        0      0 172.31.16.161:9618      172.31.2.157:42375      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.138:44022      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.174:39671     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.103:34454     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.109:42346     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.116:40969     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.236:46494     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.217:40395     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.48:40326      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.104:43887     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.76:42376      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.222:45269      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.168:36295     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.191:40781      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.163:36290      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.103:33312     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.21:46055      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.191:41592      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.104:44801      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.218:46274     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.178:43667      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.250:42416     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.19:41392      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.121:41479      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.225:44055     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.0:41894       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.157:39569      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.99:33329      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.183:46811     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.165:33415      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.185:40231     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.76:41021      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.192:33847      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.109:42744     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.173:36012     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.80:45504       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.250:37329      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.245:43095     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.176:42597      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.73.21:46003      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.228:44969     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.116:33077     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.178:35372     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.205:34433     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.15:37399      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.100:37323      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.119:35438     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.151:37569      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.100:37959      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.85:36024       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.216:41508      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.168:40338      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.250:38272      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.122:36735     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.83:45651      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.239:39177     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.247:38836      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.77:36663      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.58:38583      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.183:35849     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.127:34873      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.51:39699      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.13:40772      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.112:33461     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.231:46376     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.253:46167      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.207:42652     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.144:43550      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.72:33548      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.245:43783     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.158:40522     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.93:37843       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.224:43839     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.213:38756     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.114:36275     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.203:43131     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.15:37924      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.16.161:18206     ESTABLISHED 2483/condor_schedd  
tcp        0      0 172.31.16.161:9618      172.31.69.82:35514      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.194:46481      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.162:33464     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.122:37265     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.178:35447      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.77:40465      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.16.161:7999      TIME_WAIT   -                   
tcp        0      0 172.31.16.161:9618      172.31.75.187:38440     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.183:37168     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.84:44421      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.246:37192     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.143:43313      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.110:39819     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.73.21:42405      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.138:46770      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.178:38378     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.70:45430       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.201:41814     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.23:37036      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.62:37567       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.255:41267      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.153:39717      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.95:34750      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.24:43117       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.19:39281       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.208:46788     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.185:33222      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.175:44867     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.183:46597     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.117:37856     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.244:42788     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.99:33720      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.170:34605     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.243:44456      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.128:39379     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.199:41536     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.103:41828     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.171:33907      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.59:41838       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.31:37240       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.158:35482     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.177:44334      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.238:33109     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.220:43907      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.154:42681      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.142:36086     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.66:46068      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.132:39596     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.184:46718     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.15:41516       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.93:36018      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.114:35147      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.53:37806      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.124:41589     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.70:38309       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.250:39564      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.114:37158     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.227:41826     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.50:34281       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.23:44827      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.216:44532      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.131:40709     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.225:35548     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.173:44680     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.170:35561     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.194:37960      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.185:34186     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.141:42338      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.109:40383     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.125:37093     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.105:40673      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.85:45688      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.113:40835      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.185:37220     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.146:46083      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.175:44484      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.117:40291     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.3:37008        ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.140:37906      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.226:35157      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.50:46467       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.50:42877       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.185:44691      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.125:35463     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.5:45288        ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.95:46482      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.195:40230     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.231:35573     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.149:43130     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.30:34941       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.114:39670      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.141:43756     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.67:36548       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.171:43537      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.110:46391     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.83:38195      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.231:44398     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.204:35901      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.110:34631     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.129:41634      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.147:39262     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.150:44728     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.63:39754       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.64:44689      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.202:34389     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.146:36312      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.71:33885       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.147:42337     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.204:46467      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.44:36078      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.228:38016     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.245:45926     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.190:37016     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.114:40425      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.139:39604      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.47:40874       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.147:44561     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.185:43603      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.178:41607     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.60:41121       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.252:35751     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.110:34224     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.77:45240      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.125:36458     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.9:37261        ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.104:35581      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.149:35699     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.229:36389     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.231:40982     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.44:39021       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.179:33392     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.45:44991      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.112:33251      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.21:42192      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.7:33774        ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.6:46634       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.35:43232      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.114:34207      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.255:45811     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.95:45219      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.108:41598     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.88:39946      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.241:44813     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.81:37189      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.233:40342     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.174:38287      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.47:36039       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.243:46624      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.78:42554      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.72:42740       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.239:37148      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.83:39350      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.229:39166     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.137:39828     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.93:45451       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.234:33278      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.11:39342       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.68:36855       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.37:34706       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.38:42538      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.227:41438      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.126:39673      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.19:45161       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.139:44152      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.11:33897       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.6:46244        ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.253:41593      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.85:45964      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.59:45887      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.64:42596      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.175:38257      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.250:38160      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.81:40687      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.169:36901     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.97:46457      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.81:34068      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.206:35684     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.246:44274     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.16.161:4256      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.196:42871     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.76:35418      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.8:43416       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.167:42199     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.226:38630      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.204:43634     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.81:37685      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.110:36928     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.81:36473      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.253:34608      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.155:38728     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.28:45254      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.95:46620      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.88:45436      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.219:45405     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.244:37026     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.80:46701       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.76:38660      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.66:46763       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.226:41026     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.233:36498      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.157:38572     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.76:43229      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.89:34016       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.142:44787     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.235:37984      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.104:40293     ESTABLISHED 2481/condor_collect 
