jobid, request_cpu, used_cpu, gpu type, gpu id, gpu memory, host, walltime (s), completion date
81a5a4c49a8211ec8cfe141877284d92, 2, 0.87, NVIDIA GeForce GTX 1080, GPU-5ce9c7e3, 8120, osg-direct-6222732d-0002bb--1-pbfvq.suncave-17.osg-icecube.nrp-nautilus.io, 12312, 2022-03-06T08:55:24.317116
81ff17989a8211ecb45b141877284d92, 2, 1.41, Tesla V100-SXM2-16GB, GPU-f4551b94, 16160, osg-direct-6223ac27-000016-6d8ls.gke-icecube-ts-pv100t2-16-b671f1ed-8012.gke-icecube.gke.googleusercontent.com, 14184, 2022-03-06T09:45:13.069119
825427e29a8211ec9519141877284d92, 2, 1.64, NVIDIA GeForce GTX 1080 Ti, GPU-6948cdff, 11178, osg-direct-6222732d-0002bc--1-9xc82.k8s-gpu-1-ucr-edu.osg-icecube.nrp-nautilus.io, 8748, 2022-03-06T07:58:29.031394
82af18149a8211ecb45b141877284d92, 2, 2.24, NVIDIA A40, GPU-9e77f5ad, 45634, osg-big-62237d69-000032--1-4w88c.k8s-a40-01-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 3960, 2022-03-06T06:39:22.332545
8308b8d89a8211ecb80b141877284d92, 2, 1.65, NVIDIA GeForce RTX 2080 Ti, GPU-06a96561, 11019, osg-direct-6222732d-00024b--1-qvqt8.k8s-haosu-23-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6480, 2022-03-06T07:20:02.538770
836156969a8211eca198141877284d92, 2, 1.9, NVIDIA GeForce RTX 2080 Ti, GPU-235130e4, 11019, osg-direct-6222732d-0002bc--1-gj4pd.k8s-haosu-02-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6192, 2022-03-06T07:15:31.263726
83be80f09a8211ecb45b141877284d92, 2, 1.94, NVIDIA GeForce RTX 2080 Ti, GPU-0de2a492, 11019, osg-direct-6222732d-000293--1-rtxbp.k8s-haosu-05-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6228, 2022-03-06T07:17:47.314767
842a57949a8211ecb80b141877284d92, 2, 2.25, , MIG-GPU-c098e219-ad6e-e30d-da19-3df1386eee32/0/0, 40533, osg-direct-6222761b-0000ed-cmmxl.gke-icecube-pa100m1-c2066407-f4bl.gke-icecube.gke.googleusercontent.com, 7200, 2022-03-06T07:35:47.854712
8479cb769a8211ecb80b141877284d92, 2, 1.39, NVIDIA GeForce GTX 1080 Ti, GPU-94e0465c, 11178, osg-direct-6222732d-0002bd--1-n9c26.k8s-gpu-03-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 9504, 2022-03-06T08:14:22.348151
858df2809a8211ec9519141877284d92, 2, 1.85, NVIDIA GeForce RTX 2080 Ti, GPU-7512352a, 11019, osg-direct-6222732d-0002be--1-cc48t.k8s-haosu-02-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6264, 2022-03-06T07:20:02.489301
85e9fb029a8211eca198141877284d92, 2, 1.68, NVIDIA GeForce GTX 1080 Ti, GPU-b6cb7e96, 11178, osg-direct-6222732d-0002bf--1-k84wz.k8s-gpu-1-ucr-edu.osg-icecube.nrp-nautilus.io, 8748, 2022-03-06T08:03:02.893770
86402d889a8211ecb45b141877284d92, 2, 1.97, NVIDIA GeForce RTX 2080 Ti, GPU-87c1d0e1, 11019, osg-direct-6222732d-0002c0--1-lqzgn.k8s-haosu-19-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6156, 2022-03-06T07:22:17.407017
869c61989a8211ecb80b141877284d92, 2, 1.84, NVIDIA GeForce RTX 2080 Ti, GPU-c05c4475, 11019, osg-direct-6222732d-0002c1--1-s49w6.k8s-haosu-18-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6048, 2022-03-06T07:22:17.341930
874f17fc9a8211ecb45b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-f334c80e, 11019, osg-direct-6222732d-000297--1-rcwq2.k8s-haosu-01-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6804, 2022-03-06T07:35:47.950185
87bc54489a8211eca198141877284d92, 2, 2.25, NVIDIA GeForce RTX 3090, GPU-4bbcb46a, 24268, osg-big-62237d69-00001d--1-szr2v.prp01-ifa-hawaii-edu.osg-icecube.nrp-nautilus.io, 5076, 2022-03-06T07:06:25.733757
881c4a109a8211eca198141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-bab1d47d, 11019, osg-direct-6222732d-000291--1-9zcnp.k8s-haosu-01-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6156, 2022-03-06T07:24:32.749306
887456109a8211ecb80b141877284d92, 2, 2.24, NVIDIA A40, GPU-d20d43d6, 45634, osg-big-62237d69-000033--1-jzhfm.k8s-a40-01-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 3996, 2022-03-06T06:52:53.980985
88ce61dc9a8211ec8cfe141877284d92, 2, 2.24, NVIDIA A40, GPU-9cf1e896, 45634, osg-big-62237d69-00002e--1-jtz8g.k8s-a40-01-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 3960, 2022-03-06T06:52:53.991491
8928cdca9a8211ec8cfe141877284d92, 2, 1.82, NVIDIA GeForce RTX 2080 Ti, GPU-bd9ce036, 11019, osg-direct-6222732d-0002c2--1-hsflw.k8s-haosu-08-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6408, 2022-03-06T07:31:17.790413
89888f1c9a8211ec8cfe141877284d92, 2, 1.91, NVIDIA GeForce RTX 2080 Ti, GPU-72402127, 11019, osg-direct-6222732d-0002c3--1-pq9w9.k8s-haosu-07-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6192, 2022-03-06T07:26:47.694260
89e2be109a8211ecb45b141877284d92, 2, 1.16, NVIDIA GeForce GTX 1080 Ti, GPU-a7a6effc, 11178, osg-direct-6222732d-0002c4--1-sx6qf.suncave-27.osg-icecube.nrp-nautilus.io, 8784, 2022-03-06T08:12:06.618887
8a3d9a6a9a8211ec9519141877284d92, 2, 1.82, NVIDIA GeForce RTX 2080 Ti, GPU-0f88ba7e, 11019, osg-direct-6222732d-0002c5--1-jgd9x.k8s-haosu-07-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6336, 2022-03-06T07:31:17.810739
8af7ac349a8211ecb80b141877284d92, 2, 1.39, NVIDIA GeForce GTX 1080 Ti, GPU-10bdf9db, 11178, osg-direct-6222732d-0002c4--1-sc5ml.k8s-chase-ci-03-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 8820, 2022-03-06T08:14:22.380597
8b4f49f89a8211ec8cfe141877284d92, 2, 1.49, Tesla V100-SXM2-16GB, GPU-82797b2e, 16160, osg-direct-6223ac27-000017-kgs22.gke-icecube-ts-pv100t2-16-b671f1ed-8012.gke-icecube.gke.googleusercontent.com, 14220, 2022-03-06T09:45:13.220549
8bab3cb89a8211ecb45b141877284d92, 2, 1.44, Tesla V100-SXM2-16GB, GPU-82797b2e, 16160, osg-direct-6223ac27-000017-7cqlq.gke-icecube-ts-pv100t2-16-b671f1ed-8012.gke-icecube.gke.googleusercontent.com, 14184, 2022-03-06T09:45:12.987354
8c06ab7a9a8211ec9519141877284d92, 2, 1.48, Tesla V100-SXM2-16GB, GPU-f4551b94, 16160, osg-direct-6223ac27-000014-5c24v.gke-icecube-ts-pv100t2-16-b671f1ed-8012.gke-icecube.gke.googleusercontent.com, 14220, 2022-03-06T09:45:13.000692
8c6288e69a8211ec9519141877284d92, 2, 2.18, NVIDIA GeForce RTX 2080 Ti, GPU-dfae4c1b, 11019, osg-direct-6222732d-0002c6--1-9fsdv.k8s-haosu-16-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6084, 2022-03-06T07:31:17.801357
8cb4149a9a8211eca198141877284d92, 2, 1.35, NVIDIA GeForce GTX 1080 Ti, GPU-607f71dd, 11178, osg-direct-6222732d-0002c6--1-qrtc7.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 9000, 2022-03-06T08:18:57.552655
8d0c5d1c9a8211eca198141877284d92, 2, 1.47, , MIG-GPU-cda79080-76a9-f39c-fbbf-0477c450f5e0/4/0, 9974, osg-direct-6222761b-0000f4-qtzs4.gke-icecube-pa100m3-9b497181-8kzz.gke-icecube.gke.googleusercontent.com, 13248, 2022-03-06T09:29:25.751906
8d632d5e9a8211eca198141877284d92, 2, 1.48, , MIG-GPU-37cb2113-90aa-ab1e-cc9f-bdeca5f6e71e/3/0, 9974, osg-direct-6222761b-0000f5-7zdrc.gke-icecube-pa100m3-9b497181-pbxl.gke-icecube.gke.googleusercontent.com, 13140, 2022-03-06T09:27:09.801512
8dce1dd09a8211ec9519141877284d92, 2, 1.46, , MIG-GPU-cda79080-76a9-f39c-fbbf-0477c450f5e0/3/0, 9974, osg-direct-6222761b-0000f7-2rxdc.gke-icecube-pa100m3-9b497181-8kzz.gke-icecube.gke.googleusercontent.com, 13176, 2022-03-06T09:29:25.555691
8e2a88229a8211ecb45b141877284d92, 2, 1.53, NVIDIA GeForce GTX 1080 Ti, GPU-f24f8385, 11178, osg-direct-6222732d-0002c7--1-5fwjn.fiona8-0-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 9072, 2022-03-06T08:21:15.152753
8e84ed3a9a8211ecb80b141877284d92, 2, 1.46, , MIG-GPU-37cb2113-90aa-ab1e-cc9f-bdeca5f6e71e/5/0, 9974, osg-direct-6222761b-0000f5-r72gr.gke-icecube-pa100m3-9b497181-pbxl.gke-icecube.gke.googleusercontent.com, 13176, 2022-03-06T09:29:25.615642
8edf29629a8211ecb45b141877284d92, 2, 1.95, NVIDIA GeForce RTX 2080 Ti, GPU-fde6e52d, 11019, osg-direct-6222732d-0002c8--1-r8246.k8s-haosu-19-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6336, 2022-03-06T07:38:03.381276
8f339ba09a8211ecb80b141877284d92, 2, 1.46, , MIG-GPU-cda79080-76a9-f39c-fbbf-0477c450f5e0/5/0, 9974, osg-direct-6222761b-0000f7-t4zzp.gke-icecube-pa100m3-9b497181-8kzz.gke-icecube.gke.googleusercontent.com, 13320, 2022-03-06T09:31:41.411134
8f8d3f8e9a8211ecb45b141877284d92, 2, 1.47, , MIG-GPU-37cb2113-90aa-ab1e-cc9f-bdeca5f6e71e/4/0, 9974, osg-direct-6222761b-0000ef-kz2nc.gke-icecube-pa100m3-9b497181-pbxl.gke-icecube.gke.googleusercontent.com, 13140, 2022-03-06T09:31:41.463634
8fead0f49a8211ecb45b141877284d92, 2, 0.84, NVIDIA GeForce GTX 1080, GPU-6612d7d8, 8118, osg-direct-6222732d-0002ae--1-888cw.suncave-6.osg-icecube.nrp-nautilus.io, 12636, 2022-03-06T09:22:37.801223
904310d49a8211ec9519141877284d92, 2, 2.12, NVIDIA GeForce RTX 2080 Ti, GPU-fc789b3a, 11019, osg-direct-6222732d-00029c--1-jrp4m.k8s-haosu-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6300, 2022-03-06T07:38:03.290599
90ab00b89a8211ecb80b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-283ddd24, 11019, osg-direct-6222732d-00029e--1-xgjgs.k8s-chase-ci-10-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 6552, 2022-03-06T07:44:51.781886
910427749a8211eca198141877284d92, 2, 1.84, NVIDIA GeForce RTX 2080 Ti, GPU-b662219c, 11019, osg-direct-6222732d-0002c9--1-zw47w.k8s-haosu-05-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6264, 2022-03-06T07:38:03.238459
915e54e29a8211ec9519141877284d92, 2, 2.18, NVIDIA GeForce GTX 1080 Ti, GPU-9f16aefd, 11178, osg-direct-6222732d-0002e9--1-hm5n8.fiona8-ucsc-edu.osg-icecube.nrp-nautilus.io, 8964, 2022-03-06T09:38:26.664543
91b72c7a9a8211eca198141877284d92, 2, 1.88, NVIDIA GeForce RTX 2080 Ti, GPU-f84e0e08, 11019, osg-direct-6222732d-0002ca--1-mxgvv.k8s-haosu-20-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6300, 2022-03-06T07:40:19.468851
920ff67a9a8211ecb45b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-2f15d264, 11019, osg-direct-6222732d-00029e--1-v2zft.k8s-chase-ci-10-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 6660, 2022-03-06T07:51:39.610417
9268f46e9a8211ec9519141877284d92, 2, 0.9, NVIDIA GeForce GTX 1080, GPU-769bdd82, 8118, osg-direct-6222732d-0002cd--1-w8vnv.suncave-5.osg-icecube.nrp-nautilus.io, 12600, 2022-03-06T09:31:41.436224
92c48fae9a8211eca198141877284d92, 2, 0.86, NVIDIA GeForce GTX 1080, GPU-1764e186, 8118, osg-direct-6222732d-0002cc--1-5qncc.suncave-3.osg-icecube.nrp-nautilus.io, 12348, 2022-03-06T09:24:53.643538
932d799c9a8211ecb45b141877284d92, 2, 1.67, NVIDIA GeForce RTX 2080 Ti, GPU-398a07d1, 11019, osg-direct-6222732d-0002cd--1-mb7tk.k8s-haosu-06-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6228, 2022-03-06T07:44:51.758243
9388fb289a8211eca198141877284d92, 2, 1.32, NVIDIA GeForce GTX 1080 Ti, GPU-44b117bd, 11178, osg-direct-6222732d-00029d--1-bqfps.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8892, 2022-03-06T08:57:40.426296
93df5c349a8211ec9519141877284d92, 2, 1.21, NVIDIA GeForce GTX 1080 Ti, GPU-a8894087, 11177, osg-direct-6222732d-0002a1--1-crklb.suncave-2.osg-icecube.nrp-nautilus.io, 8748, 2022-03-06T08:55:24.130081
943910589a8211eca198141877284d92, 2, 1.83, Tesla V100-SXM2-16GB, GPU-4c7d296b, 16160, osg-direct-6223ac27-000012-nn64v.gke-icecube-ts-pv100t2-16-b671f1ed-4g27.gke-icecube.gke.googleusercontent.com, 14328, 2022-03-06T10:28:08.342070
949279b89a8211ec9519141877284d92, 2, 1.43, NVIDIA GeForce GTX 1080 Ti, GPU-5e4ae6a0, 11178, osg-direct-6222732d-0002de--1-2lzfc.clu-fiona2-ucmerced-edu.osg-icecube.nrp-nautilus.io, 9936, 2022-03-06T09:15:49.110963
94eab48e9a8211eca198141877284d92, 2, 2.0, NVIDIA GeForce RTX 2080 Ti, GPU-c73ec8f1, 11019, osg-direct-6222732d-0002d0--1-2ppsd.k8s-haosu-19-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6120, 2022-03-06T07:47:09.463565
95422d9a9a8211ec8cfe141877284d92, 2, 2.25, NVIDIA A100-PCIE-40GB, GPU-1bb4c942, 40536, osg-big-62237d69-000034--1-qgnq8.k8s-a100-01-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 4320, 2022-03-06T07:20:02.554988
959ff4709a8211eca198141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-9fb6063e, 11019, osg-direct-6222732d-0002a0--1-fhj2h.k8s-chase-ci-10-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 6876, 2022-03-06T07:58:28.950314
960906b89a8211ec8cfe141877284d92, 2, 2.16, NVIDIA GeForce RTX 2080 Ti, GPU-d06a6c59, 11019, osg-direct-6222732d-0002ce--1-x47sq.k8s-haosu-19-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6012, 2022-03-06T07:42:35.691817
9662e1ce9a8211ec8cfe141877284d92, 2, 2.08, NVIDIA GeForce RTX 2080 Ti, GPU-8ceb4eb2, 11019, osg-direct-6222732d-0002cf--1-zv6lj.k8s-haosu-21-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6084, 2022-03-06T07:44:51.772193
96be0a189a8211ec8cfe141877284d92, 2, 2.25, NVIDIA A100-PCIE-40GB, GPU-c3a2513b, 40536, osg-big-62237d69-000023--1-74q4q.k8s-a100-01-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 4536, 2022-03-06T07:17:47.219165
97168d0a9a8211ec8cfe141877284d92, 2, 2.23, NVIDIA GeForce GTX 1080 Ti, GPU-a975d5da, 11178, osg-direct-6222732d-0002e8--1-9bd5w.k8s-bharadia-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 9036, 2022-03-06T09:38:26.827836
97709b889a8211ec8cfe141877284d92, 2, 2.25, , MIG-GPU-6489929d-42fc-94bb-4b66-b89c63408af5/0/0, 40533, osg-direct-6222761b-0000f0-9bhrf.gke-icecube-pa100m1-c2066407-1r7r.gke-icecube.gke.googleusercontent.com, 7416, 2022-03-06T09:13:31.907286
97c8c6a09a8211ecb80b141877284d92, 2, 1.7, NVIDIA GeForce RTX 2080 Ti, GPU-f0c902c6, 11019, osg-direct-6222732d-0002cb--1-p8zjt.k8s-haosu-23-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6228, 2022-03-06T07:53:56.797306
9821386c9a8211eca198141877284d92, 2, 1.57, NVIDIA GeForce RTX 2080 Ti, GPU-902c3bb2, 11019, osg-direct-6222732d-0002d4--1-d7j9c.suncave-0.osg-icecube.nrp-nautilus.io, 6480, 2022-03-06T08:00:44.970352
987d68d09a8211ec8cfe141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-754e6d5f, 11019, osg-direct-6222732d-0002d5--1-2tmf2.k8s-haosu-21-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6372, 2022-03-06T08:03:02.883479
98e907fc9a8211ec8cfe141877284d92, 2, 1.73, NVIDIA GeForce RTX 2080 Ti, GPU-300e36c1, 11019, osg-direct-6222732d-0002d3--1-9f2sv.k8s-haosu-11-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6336, 2022-03-06T07:58:28.938014
994918ea9a8211ec8cfe141877284d92, 2, 1.76, NVIDIA GeForce RTX 2080 Ti, GPU-5b03213a, 11019, osg-direct-6222732d-0002d6--1-md6ck.k8s-haosu-23-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6408, 2022-03-06T08:03:02.904993
999d55229a8211ecb80b141877284d92, 2, 0.91, NVIDIA GeForce GTX 1080, GPU-52710e76, 8118, osg-direct-6222732d-0002d7--1-dclcn.suncave-11.osg-icecube.nrp-nautilus.io, 12204, 2022-03-06T09:40:42.225836
99f294429a8211ec9519141877284d92, 2, 1.57, Tesla V100-SXM2-16GB, GPU-fd115009, 16160, osg-direct-6223ac27-000011-22r52.gke-icecube-ts-pv100t2-16-b671f1ed-4g27.gke-icecube.gke.googleusercontent.com, 14400, 2022-03-06T10:23:35.853235
9a49fb1a9a8211ecb45b141877284d92, 2, 1.29, NVIDIA GeForce GTX 1080 Ti, GPU-8502b779, 11178, osg-direct-6222732d-0002d9--1-m2zbj.fiona8-2-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8892, 2022-03-06T08:50:49.045449
9aa512e89a8211ecb80b141877284d92, 2, 1.83, NVIDIA GeForce RTX 2080 Ti, GPU-57029f8a, 11019, osg-direct-6222732d-00020a--1-z4lcb.k8s-haosu-15-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6444, 2022-03-06T08:05:19.336795
9afe987c9a8211ecb45b141877284d92, 2, 1.31, NVIDIA GeForce GTX 1080 Ti, GPU-ca2ed9b1, 11178, osg-direct-6222732d-0002d8--1-tt8rb.k8s-gpu-2-ucsc-edu.osg-icecube.nrp-nautilus.io, 8928, 2022-03-06T08:48:31.093743
9b5e46829a8211ecb45b141877284d92, 2, 1.84, Tesla V100-SXM2-16GB, GPU-fd115009, 16160, osg-direct-6223ac27-00000f-wfsp8.gke-icecube-ts-pv100t2-16-b671f1ed-4g27.gke-icecube.gke.googleusercontent.com, 14436, 2022-03-06T10:25:50.967436
9bc9607a9a8211ec8cfe141877284d92, 2, 2.0, Tesla V100-SXM2-16GB, GPU-4c7d296b, 16160, osg-direct-6223ac27-000018-bptdb.gke-icecube-ts-pv100t2-16-b671f1ed-4g27.gke-icecube.gke.googleusercontent.com, 14364, 2022-03-06T10:25:51.014355
9c21bfcc9a8211ecb45b141877284d92, 2, 1.3, NVIDIA GeForce GTX 1080 Ti, GPU-bff19ecb, 11178, osg-direct-6222732d-0002dc--1-lvqv9.k8s-gpu-2-ucsc-edu.osg-icecube.nrp-nautilus.io, 8856, 2022-03-06T08:55:24.110098
9c7348ce9a8211ec9519141877284d92, 2, 1.27, NVIDIA GeForce GTX 1080 Ti, GPU-52853fc3, 11178, osg-direct-6222732d-0002d1--1-r9x4c.k8s-gpu-2-ucsc-edu.osg-icecube.nrp-nautilus.io, 8820, 2022-03-06T08:53:07.637777
9ccf94449a8211ec8cfe141877284d92, 2, 1.43, NVIDIA GeForce GTX 1080 Ti, GPU-dfd8ca31, 11178, osg-direct-6222732d-0002dc--1-v7wk6.k8s-chase-ci-03-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 8928, 2022-03-06T08:55:23.969850
9d2788709a8211ec9519141877284d92, 2, 0.88, NVIDIA GeForce GTX 1080, GPU-27411417, 8120, osg-direct-6222732d-0002dd--1-87tmg.suncave-10.osg-icecube.nrp-nautilus.io, 12492, 2022-03-06T09:56:30.458398
9d81aa1c9a8211ecb80b141877284d92, 2, 1.3, NVIDIA GeForce GTX 1080 Ti, GPU-822247d2, 11178, osg-direct-6222732d-0002dd--1-bjphm.fiona8-1-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8856, 2022-03-06T08:55:23.989460
9dd9385e9a8211ecb80b141877284d92, 2, 2.23, NVIDIA GeForce GTX 1080 Ti, GPU-0fe485e2, 11178, osg-direct-6222732d-0002a5--1-5v28g.k8s-bharadia-04-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 9504, 2022-03-06T09:06:46.146327
9e4bbca89a8211ecb45b141877284d92, 2, 1.29, NVIDIA GeForce GTX 1080 Ti, GPU-60029919, 11178, osg-direct-6222732d-0002ba--1-r6f5x.fiona8-2-calit2-uci-edu.osg-icecube.nrp-nautilus.io, 8748, 2022-03-06T08:55:24.140407
9ea762109a8211ec9519141877284d92, 2, 2.25, , MIG-GPU-faa5803e-9db0-fbb3-1832-4506aeb58eff/0/0, 40533, osg-direct-6222761b-0000f9-lpzh2.gke-icecube-pa100m1-c2066407-vnbw.gke-icecube.gke.googleusercontent.com, 7128, 2022-03-06T08:32:36.299232
9f02b4309a8211eca198141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-19484bb1, 11019, osg-direct-6222732d-0002df--1-9l298.k8s-haosu-01-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6156, 2022-03-06T08:18:57.544047
9f5c706a9a8211ec8cfe141877284d92, 2, 0.88, NVIDIA GeForce GTX 1080, GPU-1c7c0779, 8118, osg-direct-6222732d-0002e0--1-kl5pg.suncave-14.osg-icecube.nrp-nautilus.io, 12384, 2022-03-06T10:03:15.333475
9fb8df9e9a8211ec9519141877284d92, 2, 2.09, NVIDIA GeForce RTX 2080 Ti, GPU-5a7e770e, 11019, osg-direct-6222732d-00029b--1-g7nkb.nrp-g1-nysernet-org.osg-icecube.nrp-nautilus.io, 6480, 2022-03-06T08:25:45.612267
a015cd449a8211ec9519141877284d92, 2, 2.24, NVIDIA A40, GPU-9e77f5ad, 45634, osg-big-62237d69-000038--1-mw488.k8s-a40-01-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 3996, 2022-03-06T07:47:09.452769
a0706c049a8211ecb80b141877284d92, 2, 1.8, NVIDIA GeForce RTX 2080 Ti, GPU-3811a15e, 11019, osg-direct-6222732d-0002ab--1-rthll.k8s-haosu-06-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6120, 2022-03-06T08:21:15.126405
a0c871a69a8211ec8cfe141877284d92, 2, 1.85, NVIDIA GeForce RTX 2080 Ti, GPU-eb1d7524, 11019, osg-direct-6222732d-000277--1-hlqxf.k8s-haosu-07-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6336, 2022-03-06T08:25:45.507754
a132c4ac9a8211ecb80b141877284d92, 2, 0.92, NVIDIA GeForce GTX 1080, GPU-ad4080df, 8118, osg-direct-6222732d-0002e1--1-7428f.suncave-23.osg-icecube.nrp-nautilus.io, 12528, 2022-03-06T10:10:01.142977
a18d6f889a8211ecb80b141877284d92, 2, 1.21, NVIDIA GeForce GTX 1080 Ti, GPU-929bcd88, 11178, osg-direct-6222732d-0002e2--1-ndg29.suncave-9.osg-icecube.nrp-nautilus.io, 8316, 2022-03-06T08:59:55.846659
a1e50db09a8211ec8cfe141877284d92, 2, 1.62, NVIDIA GeForce GTX 1080 Ti, GPU-56da94d6, 11178, osg-direct-6222732d-0001f0--1-jj95v.k8s-gpu-1-ucr-edu.osg-icecube.nrp-nautilus.io, 8712, 2022-03-06T09:06:46.338515
a242cd609a8211ec8cfe141877284d92, 2, 1.77, NVIDIA GeForce RTX 2080 Ti, GPU-064f54c4, 11019, osg-direct-6222732d-0002a7--1-xrl5n.k8s-haosu-07-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6372, 2022-03-06T08:28:03.991081
a29e9afa9a8211ecb45b141877284d92, 2, 2.24, Tesla V100-SXM2-16GB, GPU-aa8225b9, 16160, osg-direct-6222761b-0000fc-6n8zh.gke-icecube-pv100-2262229f-b84b.gke-icecube.gke.googleusercontent.com, 7884, 2022-03-06T08:55:24.037292
a2f91fd49a8211ec9519141877284d92, 2, 2.25, NVIDIA A40, GPU-b84cad74, 45634, osg-big-62237d69-000031--1-gqsp5.k8s-usra-01-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 5148, 2022-03-06T08:09:49.698042
a354ac289a8211ecb80b141877284d92, 2, 1.6, NVIDIA GeForce GTX 1080 Ti, GPU-981245d9, 11178, osg-direct-6222732d-0002e4--1-9f2fz.k8s-gpu-1-ucr-edu.osg-icecube.nrp-nautilus.io, 8856, 2022-03-06T09:20:20.665467
a3b036429a8211ec8cfe141877284d92, 2, 1.38, NVIDIA GeForce GTX 1080 Ti, GPU-6646265f, 11178, osg-direct-6222732d-0002e3--1-qzp5f.k8s-gpu-03-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 9504, 2022-03-06T09:22:37.761212
a41d688e9a8211ec9519141877284d92, 2, 2.09, NVIDIA A40, GPU-9cf1e896, 45634, osg-big-62237d69-000037--1-s7jz9.k8s-a40-01-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 3924, 2022-03-06T07:58:28.928047
a47859b09a8211ec9519141877284d92, 2, 1.91, NVIDIA GeForce RTX 2080 Ti, GPU-09772755, 11019, osg-direct-6222732d-0002ad--1-5mnzg.k8s-haosu-15-sdsc-optiputer-net.osg-icecube.nrp-nautilus.io, 6048, 2022-03-06T08:32:36.480937
a4d3fd389a8211ecb80b141877284d92, 2, 2.24, NVIDIA GeForce RTX 2080 Ti, GPU-842616ef, 11019, osg-direct-6222732d-0002e5--1-mjnnz.k8s-gpu-3-ucr-edu.osg-icecube.nrp-nautilus.io, 8352, 2022-03-06T09:11:16.419322
a52f94369a8211ec9519141877284d92, 2, 2.24, NVIDIA A40, GPU-d20d43d6, 45634, osg-big-62237d69-000035--1-58qtg.k8s-a40-01-calit2-optiputer-net.osg-icecube.nrp-nautilus.io, 3924, 2022-03-06T07:58:29.008626
a586c2ba9a8211ec9519141877284d92, 2, 0.98, NVIDIA GeForce GTX 1080, GPU-2dd1babe, 8119, osg-direct-6222732d-0002e6--1-v89lq.suncave-head.osg-icecube.nrp-nautilus.io, 11736, 2022-03-06T10:12:16.649827
